Experiment,Balanced_Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Macro_AUROC,Sens_Normal,Precision_Normal,F1_Normal,AUROC_Normal,Sens_AF,Precision_AF,F1_AF,AUROC_AF,Sens_Takikardia,Precision_Takikardia,F1_Takikardia,AUROC_Takikardia,Sens_Bradikardia,Precision_Bradikardia,F1_Bradikardia,AUROC_Bradikardia,Total_Params,Model_Size_MB
EXP_500HZ_TO_250HZ__Medium__Balanced__Progressive_Dilation__Pure_CNN,0.8427370744171392,0.8952895290361007,0.8427370744171392,0.8630212025119692,0.9754172054644784,0.9044585987261147,0.8987341772151899,0.9015873015873016,0.9790591475072066,0.5625,0.8181818181818182,0.6666666666666666,0.9635648491592483,0.9853850477796515,0.9766016713091922,0.9809736989367656,0.9706785461216912,0.9186046511627907,0.8876404494382022,0.9028571428571428,0.9883662790697674,3113540,35.820125579833984
