Experiment,Balanced_Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Macro_AUROC,Sens_Normal,Precision_Normal,F1_Normal,AUROC_Normal,Sens_AF,Precision_AF,F1_AF,AUROC_AF,Sens_Takikardia,Precision_Takikardia,F1_Takikardia,AUROC_Takikardia,Sens_Bradikardia,Precision_Bradikardia,F1_Bradikardia,AUROC_Bradikardia,Total_Params,Model_Size_MB
E3_clean_500_to_250__Medium__Balanced__Progressive_Dilation__Pure_LSTM,0.7547124512173327,0.8454454047667925,0.7547124512173327,0.7907609750264143,0.9701815186068777,0.6496815286624203,0.8360655737704918,0.7311827956989247,0.974466160150304,0.515625,0.7674418604651163,0.616822429906542,0.9506135633036598,0.9814502529510961,0.9540983606557377,0.9675810473815462,0.9618440253921521,0.872093023255814,0.8241758241758241,0.847457627118644,0.9938023255813954,317700,3.716923713684082
